datetime,datetime_str,00010_Maximum,00010_Maximum_cd,site_no,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Mean,63680_Mean_cd,datetime
2011-03-09 00:00:00-05:00,2011-03-09 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2011-03-09 00:00:00-05:00
2011-03-10 00:00:00-05:00,2011-03-10 00:00:00,,,01576516,,,,,6.31,A,,,,,,,2011-03-10 00:00:00-05:00
2011-03-11 00:00:00-05:00,2011-03-11 00:00:00,,,01576516,,,,,2.06,A,,,,,,,2011-03-11 00:00:00-05:00
2011-03-12 00:00:00-05:00,2011-03-12 00:00:00,,,01576516,,,,,0.97,A,,,,,,,2011-03-12 00:00:00-05:00
2011-03-13 00:00:00-05:00,2011-03-13 00:00:00,,,01576516,,,,,0.78,A,,,,,,,2011-03-13 00:00:00-05:00
2011-03-14 00:00:00-05:00,2011-03-14 00:00:00,,,01576516,,,,,0.74,A,,,,,,,2011-03-14 00:00:00-05:00
2011-03-15 00:00:00-05:00,2011-03-15 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2011-03-15 00:00:00-05:00
2011-03-16 00:00:00-05:00,2011-03-16 00:00:00,,,01576516,,,,,1.02,A,,,,,,,2011-03-16 00:00:00-05:00
2011-03-17 00:00:00-05:00,2011-03-17 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2011-03-17 00:00:00-05:00
2011-03-18 00:00:00-05:00,2011-03-18 00:00:00,,,01576516,,,,,0.8,A,,,,,,,2011-03-18 00:00:00-05:00
2011-03-19 00:00:00-05:00,2011-03-19 00:00:00,,,01576516,,,,,0.78,A,,,,,,,2011-03-19 00:00:00-05:00
2011-03-20 00:00:00-05:00,2011-03-20 00:00:00,,,01576516,,,,,0.74,A,,,,,,,2011-03-20 00:00:00-05:00
2011-03-21 00:00:00-05:00,2011-03-21 00:00:00,,,01576516,,,,,0.81,A,,,,,,,2011-03-21 00:00:00-05:00
2011-03-22 00:00:00-05:00,2011-03-22 00:00:00,,,01576516,,,,,0.77,A,,,,,,,2011-03-22 00:00:00-05:00
2011-03-23 00:00:00-05:00,2011-03-23 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2011-03-23 00:00:00-05:00
2011-03-24 00:00:00-05:00,2011-03-24 00:00:00,,,01576516,,,,,0.85,A,,,,,,,2011-03-24 00:00:00-05:00
2011-03-25 00:00:00-05:00,2011-03-25 00:00:00,,,01576516,,,,,0.74,A,,,,,,,2011-03-25 00:00:00-05:00
2011-03-26 00:00:00-05:00,2011-03-26 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2011-03-26 00:00:00-05:00
2011-03-27 00:00:00-05:00,2011-03-27 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2011-03-27 00:00:00-05:00
2011-03-28 00:00:00-05:00,2011-03-28 00:00:00,,,01576516,,,,,0.69,A,,,,,,,2011-03-28 00:00:00-05:00
2011-03-29 00:00:00-05:00,2011-03-29 00:00:00,,,01576516,,,,,0.68,A,,,,,,,2011-03-29 00:00:00-05:00
2011-03-30 00:00:00-05:00,2011-03-30 00:00:00,,,01576516,,,,,0.66,A,,,,,,,2011-03-30 00:00:00-05:00
2011-03-31 00:00:00-05:00,2011-03-31 00:00:00,,,01576516,,,,,0.67,A,,,,,,,2011-03-31 00:00:00-05:00
2011-04-01 00:00:00-05:00,2011-04-01 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2011-04-01 00:00:00-05:00
2011-04-02 00:00:00-05:00,2011-04-02 00:00:00,,,01576516,,,,,0.7,A,,,,,,,2011-04-02 00:00:00-05:00
2011-04-03 00:00:00-05:00,2011-04-03 00:00:00,,,01576516,,,,,0.7,A,,,,,,,2011-04-03 00:00:00-05:00
2011-04-04 00:00:00-05:00,2011-04-04 00:00:00,,,01576516,,,,,0.7,A,,,,,,,2011-04-04 00:00:00-05:00
2011-04-05 00:00:00-05:00,2011-04-05 00:00:00,,,01576516,,,,,0.99,A,,,,,,,2011-04-05 00:00:00-05:00
2011-04-06 00:00:00-05:00,2011-04-06 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2011-04-06 00:00:00-05:00
2011-04-07 00:00:00-05:00,2011-04-07 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2011-04-07 00:00:00-05:00
2011-04-08 00:00:00-05:00,2011-04-08 00:00:00,,,01576516,,,,,1.08,A,,,,,,,2011-04-08 00:00:00-05:00
2011-04-09 00:00:00-05:00,2011-04-09 00:00:00,,,01576516,,,,,0.82,A,,,,,,,2011-04-09 00:00:00-05:00
2011-04-10 00:00:00-05:00,2011-04-10 00:00:00,,,01576516,,,,,0.78,A,,,,,,,2011-04-10 00:00:00-05:00
2011-04-11 00:00:00-05:00,2011-04-11 00:00:00,,,01576516,,,,,0.79,A,,,,,,,2011-04-11 00:00:00-05:00
2011-04-12 00:00:00-05:00,2011-04-12 00:00:00,,,01576516,,,,,1.64,A,,,,,,,2011-04-12 00:00:00-05:00
2011-04-13 00:00:00-05:00,2011-04-13 00:00:00,,,01576516,,,,,1.36,A,,,,,,,2011-04-13 00:00:00-05:00
2011-04-14 00:00:00-05:00,2011-04-14 00:00:00,,,01576516,,,,,0.95,A,,,,,,,2011-04-14 00:00:00-05:00
2011-04-15 00:00:00-05:00,2011-04-15 00:00:00,,,01576516,,,,,0.83,A,,,,,,,2011-04-15 00:00:00-05:00
2011-04-16 00:00:00-05:00,2011-04-16 00:00:00,,,01576516,,,,,4.27,A,,,,,,,2011-04-16 00:00:00-05:00
2011-04-17 00:00:00-05:00,2011-04-17 00:00:00,,,01576516,,,,,2.71,A,,,,,,,2011-04-17 00:00:00-05:00
2011-04-18 00:00:00-05:00,2011-04-18 00:00:00,,,01576516,,,,,1.41,A,,,,,,,2011-04-18 00:00:00-05:00
2011-04-19 00:00:00-05:00,2011-04-19 00:00:00,,,01576516,,,,,1.24,A,,,,,,,2011-04-19 00:00:00-05:00
2011-04-20 00:00:00-05:00,2011-04-20 00:00:00,,,01576516,,,,,1.19,A,,,,,,,2011-04-20 00:00:00-05:00
2011-04-21 00:00:00-05:00,2011-04-21 00:00:00,,,01576516,,,,,1.06,A,,,,,,,2011-04-21 00:00:00-05:00
2011-04-22 00:00:00-05:00,2011-04-22 00:00:00,,,01576516,,,,,1.03,A,,,,,,,2011-04-22 00:00:00-05:00
2011-04-23 00:00:00-05:00,2011-04-23 00:00:00,,,01576516,,,,,1.16,A,,,,,,,2011-04-23 00:00:00-05:00
2011-04-24 00:00:00-05:00,2011-04-24 00:00:00,,,01576516,,,,,1.07,A,,,,,,,2011-04-24 00:00:00-05:00
2011-04-25 00:00:00-05:00,2011-04-25 00:00:00,,,01576516,,,,,1.04,A,,,,,,,2011-04-25 00:00:00-05:00
2011-04-26 00:00:00-05:00,2011-04-26 00:00:00,,,01576516,,,,,1.04,A,,,,,,,2011-04-26 00:00:00-05:00
2011-04-27 00:00:00-05:00,2011-04-27 00:00:00,,,01576516,,,,,1.03,A,,,,,,,2011-04-27 00:00:00-05:00
2011-04-28 00:00:00-05:00,2011-04-28 00:00:00,,,01576516,,,,,2.65,A,,,,,,,2011-04-28 00:00:00-05:00
2011-04-29 00:00:00-05:00,2011-04-29 00:00:00,,,01576516,,,,,1.2,A,,,,,,,2011-04-29 00:00:00-05:00
2011-04-30 00:00:00-05:00,2011-04-30 00:00:00,,,01576516,,,,,1.1,A,,,,,,,2011-04-30 00:00:00-05:00
2011-05-01 00:00:00-05:00,2011-05-01 00:00:00,,,01576516,,,,,1.07,A,,,,,,,2011-05-01 00:00:00-05:00
2011-05-02 00:00:00-05:00,2011-05-02 00:00:00,,,01576516,,,,,1.07,A,,,,,,,2011-05-02 00:00:00-05:00
2011-05-03 00:00:00-05:00,2011-05-03 00:00:00,,,01576516,,,,,1.05,A,,,,,,,2011-05-03 00:00:00-05:00
2011-05-04 00:00:00-05:00,2011-05-04 00:00:00,,,01576516,,,,,1.15,A,,,,,,,2011-05-04 00:00:00-05:00
2011-05-05 00:00:00-05:00,2011-05-05 00:00:00,,,01576516,,,,,1.03,A,,,,,,,2011-05-05 00:00:00-05:00
2011-05-06 00:00:00-05:00,2011-05-06 00:00:00,,,01576516,,,,,1.04,A,,,,,,,2011-05-06 00:00:00-05:00
2011-05-07 00:00:00-05:00,2011-05-07 00:00:00,,,01576516,,,,,1.0,A,,,,,,,2011-05-07 00:00:00-05:00
2011-05-08 00:00:00-05:00,2011-05-08 00:00:00,,,01576516,,,,,0.95,A,,,,,,,2011-05-08 00:00:00-05:00
2011-05-09 00:00:00-05:00,2011-05-09 00:00:00,,,01576516,,,,,0.91,A,,,,,,,2011-05-09 00:00:00-05:00
2011-05-10 00:00:00-05:00,2011-05-10 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2011-05-10 00:00:00-05:00
2011-05-11 00:00:00-05:00,2011-05-11 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2011-05-11 00:00:00-05:00
2011-05-12 00:00:00-05:00,2011-05-12 00:00:00,,,01576516,,,,,0.91,A,,,,,,,2011-05-12 00:00:00-05:00
2011-05-13 00:00:00-05:00,2011-05-13 00:00:00,,,01576516,,,,,0.9,A,,,,,,,2011-05-13 00:00:00-05:00
2011-05-14 00:00:00-05:00,2011-05-14 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2011-05-14 00:00:00-05:00
2011-05-15 00:00:00-05:00,2011-05-15 00:00:00,,,01576516,,,,,1.27,A,,,,,,,2011-05-15 00:00:00-05:00
2011-05-16 00:00:00-05:00,2011-05-16 00:00:00,,,01576516,,,,,2.51,A,,,,,,,2011-05-16 00:00:00-05:00
2011-05-17 00:00:00-05:00,2011-05-17 00:00:00,,,01576516,,,,,2.33,A,,,,,,,2011-05-17 00:00:00-05:00
2011-05-18 00:00:00-05:00,2011-05-18 00:00:00,,,01576516,,,,,1.34,A,,,,,,,2011-05-18 00:00:00-05:00
2011-05-19 00:00:00-05:00,2011-05-19 00:00:00,,,01576516,,,,,2.23,A,,,,,,,2011-05-19 00:00:00-05:00
2011-05-20 00:00:00-05:00,2011-05-20 00:00:00,,,01576516,,,,,1.44,A,,,,,,,2011-05-20 00:00:00-05:00
2011-05-21 00:00:00-05:00,2011-05-21 00:00:00,,,01576516,,,,,1.32,A,,,,,,,2011-05-21 00:00:00-05:00
2011-05-22 00:00:00-05:00,2011-05-22 00:00:00,,,01576516,,,,,1.2,A,,,,,,,2011-05-22 00:00:00-05:00
2011-05-23 00:00:00-05:00,2011-05-23 00:00:00,,,01576516,,,,,1.23,A,,,,,,,2011-05-23 00:00:00-05:00
2011-05-24 00:00:00-05:00,2011-05-24 00:00:00,,,01576516,,,,,1.11,A,,,,,,,2011-05-24 00:00:00-05:00
2011-05-25 00:00:00-05:00,2011-05-25 00:00:00,,,01576516,,,,,1.06,A,,,,,,,2011-05-25 00:00:00-05:00
2011-05-26 00:00:00-05:00,2011-05-26 00:00:00,,,01576516,,,,,1.05,A,,,,,,,2011-05-26 00:00:00-05:00
2011-05-27 00:00:00-05:00,2011-05-27 00:00:00,,,01576516,,,,,1.02,A,,,,,,,2011-05-27 00:00:00-05:00
2011-05-28 00:00:00-05:00,2011-05-28 00:00:00,,,01576516,,,,,1.01,A,,,,,,,2011-05-28 00:00:00-05:00
2011-05-29 00:00:00-05:00,2011-05-29 00:00:00,,,01576516,,,,,1.02,A,,,,,,,2011-05-29 00:00:00-05:00
2011-05-30 00:00:00-05:00,2011-05-30 00:00:00,,,01576516,,,,,1.1,A,,,,,,,2011-05-30 00:00:00-05:00
2011-05-31 00:00:00-05:00,2011-05-31 00:00:00,,,01576516,,,,,1.11,A,,,,,,,2011-05-31 00:00:00-05:00
2011-06-01 00:00:00-05:00,2011-06-01 00:00:00,,,01576516,,,,,1.12,A,,,,,,,2011-06-01 00:00:00-05:00
2011-06-02 00:00:00-05:00,2011-06-02 00:00:00,,,01576516,,,,,1.06,A,,,,,,,2011-06-02 00:00:00-05:00
2011-06-03 00:00:00-05:00,2011-06-03 00:00:00,,,01576516,,,,,1.07,A,,,,,,,2011-06-03 00:00:00-05:00
2011-06-04 00:00:00-05:00,2011-06-04 00:00:00,,,01576516,,,,,1.05,A,,,,,,,2011-06-04 00:00:00-05:00
2011-06-05 00:00:00-05:00,2011-06-05 00:00:00,,,01576516,,,,,1.22,A,,,,,,,2011-06-05 00:00:00-05:00
2011-06-06 00:00:00-05:00,2011-06-06 00:00:00,,,01576516,,,,,1.19,A,,,,,,,2011-06-06 00:00:00-05:00
2011-06-07 00:00:00-05:00,2011-06-07 00:00:00,,,01576516,,,,,1.19,A,,,,,,,2011-06-07 00:00:00-05:00
2011-06-08 00:00:00-05:00,2011-06-08 00:00:00,,,01576516,,,,,1.2,A,,,,,,,2011-06-08 00:00:00-05:00
2011-06-09 00:00:00-05:00,2011-06-09 00:00:00,,,01576516,,,,,1.22,A,,,,,,,2011-06-09 00:00:00-05:00
2011-06-10 00:00:00-05:00,2011-06-10 00:00:00,,,01576516,,,,,1.23,A,,,,,,,2011-06-10 00:00:00-05:00
2011-06-11 00:00:00-05:00,2011-06-11 00:00:00,,,01576516,,,,,2.89,A,,,,,,,2011-06-11 00:00:00-05:00
2011-06-12 00:00:00-05:00,2011-06-12 00:00:00,,,01576516,,,,,1.94,A,,,,,,,2011-06-12 00:00:00-05:00
2011-06-13 00:00:00-05:00,2011-06-13 00:00:00,,,01576516,,,,,1.24,A,,,,,,,2011-06-13 00:00:00-05:00
2011-06-14 00:00:00-05:00,2011-06-14 00:00:00,,,01576516,,,,,1.25,A,,,,,,,2011-06-14 00:00:00-05:00
2011-06-15 00:00:00-05:00,2011-06-15 00:00:00,,,01576516,,,,,1.28,A,,,,,,,2011-06-15 00:00:00-05:00
2011-06-16 00:00:00-05:00,2011-06-16 00:00:00,,,01576516,,,,,1.42,A,,,,,,,2011-06-16 00:00:00-05:00
2011-06-17 00:00:00-05:00,2011-06-17 00:00:00,,,01576516,,,,,1.38,A,,,,,,,2011-06-17 00:00:00-05:00
2011-06-18 00:00:00-05:00,2011-06-18 00:00:00,,,01576516,,,,,1.33,A,,,,,,,2011-06-18 00:00:00-05:00
2011-06-19 00:00:00-05:00,2011-06-19 00:00:00,,,01576516,,,,,1.32,A,,,,,,,2011-06-19 00:00:00-05:00
2011-06-20 00:00:00-05:00,2011-06-20 00:00:00,,,01576516,,,,,1.3,A,,,,,,,2011-06-20 00:00:00-05:00
2011-06-21 00:00:00-05:00,2011-06-21 00:00:00,,,01576516,,,,,1.26,A,,,,,,,2011-06-21 00:00:00-05:00
2011-06-22 00:00:00-05:00,2011-06-22 00:00:00,,,01576516,,,,,1.25,A,,,,,,,2011-06-22 00:00:00-05:00
2011-06-23 00:00:00-05:00,2011-06-23 00:00:00,,,01576516,,,,,1.11,A,,,,,,,2011-06-23 00:00:00-05:00
2011-06-24 00:00:00-05:00,2011-06-24 00:00:00,,,01576516,,,,,1.08,A,,,,,,,2011-06-24 00:00:00-05:00
2011-06-25 00:00:00-05:00,2011-06-25 00:00:00,,,01576516,,,,,1.05,A,,,,,,,2011-06-25 00:00:00-05:00
2011-06-26 00:00:00-05:00,2011-06-26 00:00:00,,,01576516,,,,,1.03,A,,,,,,,2011-06-26 00:00:00-05:00
2011-06-27 00:00:00-05:00,2011-06-27 00:00:00,,,01576516,,,,,1.0,A,,,,,,,2011-06-27 00:00:00-05:00
2011-06-28 00:00:00-05:00,2011-06-28 00:00:00,,,01576516,,,,,1.14,A,,,,,,,2011-06-28 00:00:00-05:00
2011-06-29 00:00:00-05:00,2011-06-29 00:00:00,,,01576516,,,,,1.0,A,,,,,,,2011-06-29 00:00:00-05:00
2011-06-30 00:00:00-05:00,2011-06-30 00:00:00,,,01576516,,,,,0.95,A,,,,,,,2011-06-30 00:00:00-05:00
2011-07-01 00:00:00-05:00,2011-07-01 00:00:00,,,01576516,,,,,0.91,A,,,,,,,2011-07-01 00:00:00-05:00
2011-07-02 00:00:00-05:00,2011-07-02 00:00:00,,,01576516,,,,,0.92,A,,,,,,,2011-07-02 00:00:00-05:00
2011-07-03 00:00:00-05:00,2011-07-03 00:00:00,,,01576516,,,,,0.93,A,,,,,,,2011-07-03 00:00:00-05:00
2011-07-04 00:00:00-05:00,2011-07-04 00:00:00,,,01576516,,,,,0.89,A,,,,,,,2011-07-04 00:00:00-05:00
2011-07-05 00:00:00-05:00,2011-07-05 00:00:00,,,01576516,,,,,0.83,A,,,,,,,2011-07-05 00:00:00-05:00
2011-07-06 00:00:00-05:00,2011-07-06 00:00:00,,,01576516,,,,,0.83,A,,,,,,,2011-07-06 00:00:00-05:00
2011-07-07 00:00:00-05:00,2011-07-07 00:00:00,,,01576516,,,,,0.79,A,,,,,,,2011-07-07 00:00:00-05:00
2011-07-08 00:00:00-05:00,2011-07-08 00:00:00,,,01576516,,,,,2.0,A,,,,,,,2011-07-08 00:00:00-05:00
2011-07-09 00:00:00-05:00,2011-07-09 00:00:00,,,01576516,,,,,0.89,A,,,,,,,2011-07-09 00:00:00-05:00
2011-07-10 00:00:00-05:00,2011-07-10 00:00:00,,,01576516,,,,,0.85,A,,,,,,,2011-07-10 00:00:00-05:00
2011-07-11 00:00:00-05:00,2011-07-11 00:00:00,,,01576516,,,,,0.87,A,,,,,,,2011-07-11 00:00:00-05:00
2011-07-12 00:00:00-05:00,2011-07-12 00:00:00,,,01576516,,,,,0.86,A,,,,,,,2011-07-12 00:00:00-05:00
2011-07-13 00:00:00-05:00,2011-07-13 00:00:00,,,01576516,,,,,0.8,A,,,,,,,2011-07-13 00:00:00-05:00
2011-07-14 00:00:00-05:00,2011-07-14 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2011-07-14 00:00:00-05:00
2011-07-15 00:00:00-05:00,2011-07-15 00:00:00,,,01576516,,,,,0.73,A,,,,,,,2011-07-15 00:00:00-05:00
2011-07-16 00:00:00-05:00,2011-07-16 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2011-07-16 00:00:00-05:00
2011-07-17 00:00:00-05:00,2011-07-17 00:00:00,,,01576516,,,,,0.77,A,,,,,,,2011-07-17 00:00:00-05:00
2011-07-18 00:00:00-05:00,2011-07-18 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2011-07-18 00:00:00-05:00
2011-07-19 00:00:00-05:00,2011-07-19 00:00:00,,,01576516,,,,,0.7,A,,,,,,,2011-07-19 00:00:00-05:00
2011-07-20 00:00:00-05:00,2011-07-20 00:00:00,,,01576516,,,,,0.68,A,,,,,,,2011-07-20 00:00:00-05:00
2011-07-21 00:00:00-05:00,2011-07-21 00:00:00,,,01576516,,,,,0.68,A,,,,,,,2011-07-21 00:00:00-05:00
2011-07-22 00:00:00-05:00,2011-07-22 00:00:00,,,01576516,,,,,0.68,A,,,,,,,2011-07-22 00:00:00-05:00
2011-07-23 00:00:00-05:00,2011-07-23 00:00:00,,,01576516,,,,,0.69,A,,,,,,,2011-07-23 00:00:00-05:00
2011-07-24 00:00:00-05:00,2011-07-24 00:00:00,,,01576516,,,,,0.69,A,,,,,,,2011-07-24 00:00:00-05:00
2011-07-25 00:00:00-05:00,2011-07-25 00:00:00,,,01576516,,,,,0.72,A,,,,,,,2011-07-25 00:00:00-05:00
2011-07-26 00:00:00-05:00,2011-07-26 00:00:00,,,01576516,,,,,0.74,A,,,,,,,2011-07-26 00:00:00-05:00
2011-07-27 00:00:00-05:00,2011-07-27 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2011-07-27 00:00:00-05:00
2011-07-28 00:00:00-05:00,2011-07-28 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2011-07-28 00:00:00-05:00
2011-07-29 00:00:00-05:00,2011-07-29 00:00:00,,,01576516,,,,,0.75,A,,,,,,,2011-07-29 00:00:00-05:00
2011-07-30 00:00:00-05:00,2011-07-30 00:00:00,,,01576516,,,,,0.73,A,,,,,,,2011-07-30 00:00:00-05:00
2011-07-31 00:00:00-05:00,2011-07-31 00:00:00,,,01576516,,,,,0.71,A,,,,,,,2011-07-31 00:00:00-05:00
2011-08-01 00:00:00-05:00,2011-08-01 00:00:00,,,01576516,,,,,0.68,A,,,,,,,2011-08-01 00:00:00-05:00
2011-08-02 00:00:00-05:00,2011-08-02 00:00:00,,,01576516,,,,,0.66,A,,,,,,,2011-08-02 00:00:00-05:00
2011-08-03 00:00:00-05:00,2011-08-03 00:00:00,,,01576516,,,,,0.65,A,,,,,,,2011-08-03 00:00:00-05:00
2011-08-04 00:00:00-05:00,2011-08-04 00:00:00,,,01576516,,,,,0.63,A,,,,,,,2011-08-04 00:00:00-05:00
2011-08-05 00:00:00-05:00,2011-08-05 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2011-08-05 00:00:00-05:00
2011-08-06 00:00:00-05:00,2011-08-06 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2011-08-06 00:00:00-05:00
2011-08-07 00:00:00-05:00,2011-08-07 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2011-08-07 00:00:00-05:00
2011-08-08 00:00:00-05:00,2011-08-08 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2011-08-08 00:00:00-05:00
2011-08-09 00:00:00-05:00,2011-08-09 00:00:00,,,01576516,,,,,1.27,A,,,,,,,2011-08-09 00:00:00-05:00
2011-08-10 00:00:00-05:00,2011-08-10 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2011-08-10 00:00:00-05:00
2011-08-11 00:00:00-05:00,2011-08-11 00:00:00,,,01576516,,,,,0.61,A,,,,,,,2011-08-11 00:00:00-05:00
2011-08-12 00:00:00-05:00,2011-08-12 00:00:00,,,01576516,,,,,0.59,A,,,,,,,2011-08-12 00:00:00-05:00
2011-08-13 00:00:00-05:00,2011-08-13 00:00:00,,,01576516,,,,,0.56,A,,,,,,,2011-08-13 00:00:00-05:00
2011-08-14 00:00:00-05:00,2011-08-14 00:00:00,,,01576516,,,,,0.58,A,,,,,,,2011-08-14 00:00:00-05:00
2011-08-15 00:00:00-05:00,2011-08-15 00:00:00,,,01576516,,,,,0.61,A,,,,,,,2011-08-15 00:00:00-05:00
2011-08-16 00:00:00-05:00,2011-08-16 00:00:00,,,01576516,,,,,0.6,A,,,,,,,2011-08-16 00:00:00-05:00
2011-08-17 00:00:00-05:00,2011-08-17 00:00:00,,,01576516,,,,,0.59,A,,,,,,,2011-08-17 00:00:00-05:00
2011-08-18 00:00:00-05:00,2011-08-18 00:00:00,,,01576516,,,,,0.6,A,,,,,,,2011-08-18 00:00:00-05:00
2011-08-19 00:00:00-05:00,2011-08-19 00:00:00,,,01576516,,,,,0.61,A,,,,,,,2011-08-19 00:00:00-05:00
2011-08-20 00:00:00-05:00,2011-08-20 00:00:00,,,01576516,,,,,0.59,A,,,,,,,2011-08-20 00:00:00-05:00
2011-08-21 00:00:00-05:00,2011-08-21 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2011-08-21 00:00:00-05:00
2011-08-22 00:00:00-05:00,2011-08-22 00:00:00,,,01576516,,,,,0.6,A,,,,,,,2011-08-22 00:00:00-05:00
2011-08-23 00:00:00-05:00,2011-08-23 00:00:00,,,01576516,,,,,0.59,A,,,,,,,2011-08-23 00:00:00-05:00
2011-08-24 00:00:00-05:00,2011-08-24 00:00:00,,,01576516,,,,,0.58,A,,,,,,,2011-08-24 00:00:00-05:00
2011-08-25 00:00:00-05:00,2011-08-25 00:00:00,,,01576516,,,,,0.6,A,,,,,,,2011-08-25 00:00:00-05:00
2011-08-26 00:00:00-05:00,2011-08-26 00:00:00,,,01576516,,,,,0.62,A,,,,,,,2011-08-26 00:00:00-05:00
2011-08-27 00:00:00-05:00,2011-08-27 00:00:00,,,01576516,,,,,1.41,A,,,,,,,2011-08-27 00:00:00-05:00
2011-08-28 00:00:00-05:00,2011-08-28 00:00:00,,,01576516,,,,,8.44,A,,,,,,,2011-08-28 00:00:00-05:00
2011-08-29 00:00:00-05:00,2011-08-29 00:00:00,,,01576516,,,,,0.6,A,,,,,,,2011-08-29 00:00:00-05:00
2011-08-30 00:00:00-05:00,2011-08-30 00:00:00,,,01576516,,,,,0.57,A,,,,,,,2011-08-30 00:00:00-05:00
2011-08-31 00:00:00-05:00,2011-08-31 00:00:00,,,01576516,,,,,0.5,A,,,,,,,2011-08-31 00:00:00-05:00
2011-09-01 00:00:00-05:00,2011-09-01 00:00:00,,,01576516,,,,,0.49,A,,,,,,,2011-09-01 00:00:00-05:00
2011-09-02 00:00:00-05:00,2011-09-02 00:00:00,,,01576516,,,,,0.5,A,,,,,,,2011-09-02 00:00:00-05:00
2011-09-03 00:00:00-05:00,2011-09-03 00:00:00,,,01576516,,,,,0.5,A,,,,,,,2011-09-03 00:00:00-05:00
2011-09-04 00:00:00-05:00,2011-09-04 00:00:00,,,01576516,,,,,0.49,A,,,,,,,2011-09-04 00:00:00-05:00
2011-09-05 00:00:00-05:00,2011-09-05 00:00:00,,,01576516,,,,,1.83,A,,,,,,,2011-09-05 00:00:00-05:00
2011-09-06 00:00:00-05:00,2011-09-06 00:00:00,,,01576516,,,,,9.19,A,,,,,,,2011-09-06 00:00:00-05:00
2011-09-07 00:00:00-05:00,2011-09-07 00:00:00,,,01576516,,,,,11.4,A,,,,,,,2011-09-07 00:00:00-05:00
2011-09-08 00:00:00-05:00,2011-09-08 00:00:00,,,01576516,,,,,12.5,A,,,,,,,2011-09-08 00:00:00-05:00
2011-09-09 00:00:00-05:00,2011-09-09 00:00:00,,,01576516,,,,,2.84,A,,,,,,,2011-09-09 00:00:00-05:00
2011-09-10 00:00:00-05:00,2011-09-10 00:00:00,,,01576516,,,,,1.9,A,,,,,,,2011-09-10 00:00:00-05:00
2011-09-11 00:00:00-05:00,2011-09-11 00:00:00,,,01576516,,,,,1.7,A,,,,,,,2011-09-11 00:00:00-05:00
2011-09-12 00:00:00-05:00,2011-09-12 00:00:00,,,01576516,,,,,1.49,A,,,,,,,2011-09-12 00:00:00-05:00
2011-09-13 00:00:00-05:00,2011-09-13 00:00:00,,,01576516,,,,,1.41,A,,,,,,,2011-09-13 00:00:00-05:00
2011-09-14 00:00:00-05:00,2011-09-14 00:00:00,,,01576516,,,,,1.44,A,,,,,,,2011-09-14 00:00:00-05:00
2011-09-15 00:00:00-05:00,2011-09-15 00:00:00,,,01576516,,,,,1.73,A,,,,,,,2011-09-15 00:00:00-05:00
2011-09-16 00:00:00-05:00,2011-09-16 00:00:00,,,01576516,,,,,1.42,A,,,,,,,2011-09-16 00:00:00-05:00
2011-09-17 00:00:00-05:00,2011-09-17 00:00:00,,,01576516,,,,,1.43,A,,,,,,,2011-09-17 00:00:00-05:00
2011-09-18 00:00:00-05:00,2011-09-18 00:00:00,,,01576516,,,,,1.41,A,,,,,,,2011-09-18 00:00:00-05:00
2011-09-19 00:00:00-05:00,2011-09-19 00:00:00,,,01576516,,,,,1.43,A,,,,,,,2011-09-19 00:00:00-05:00
2011-09-20 00:00:00-05:00,2011-09-20 00:00:00,,,01576516,,,,,1.43,A,,,,,,,2011-09-20 00:00:00-05:00
2011-09-21 00:00:00-05:00,2011-09-21 00:00:00,,,01576516,,,,,1.42,A,,,,,,,2011-09-21 00:00:00-05:00
2011-09-22 00:00:00-05:00,2011-09-22 00:00:00,,,01576516,,,,,1.43,A,,,,,,,2011-09-22 00:00:00-05:00
2011-09-23 00:00:00-05:00,2011-09-23 00:00:00,,,01576516,,,,,6.27,A,,,,,,,2011-09-23 00:00:00-05:00
2011-09-24 00:00:00-05:00,2011-09-24 00:00:00,,,01576516,,,,,2.6,A,,,,,,,2011-09-24 00:00:00-05:00
