datetime,00010_Mean,hist_mean,hist_median,diff_hist_mean,diff_hist_median,comment,site_no
2013-03-11 00:00:00-05:00,11.6,9.5014,10.25,2.1,1.4,,1576516
2013-03-12 00:00:00-05:00,11.1,10.3028,10.38,0.8,0.7,,1576516
2013-03-13 00:00:00-05:00,10.4,10.2678,10.43,0.1,0.0,,1576516
2013-03-14 00:00:00-05:00,9.9,9.131,9.652000000000001,0.8,0.2,,1576516
2013-03-15 00:00:00-05:00,10.5,10.126,10.51,0.4,0.0,,1576516
2013-03-16 00:00:00-05:00,10.6,10.5782,10.56,0.0,0.0,,1576516
2013-03-17 00:00:00-05:00,10.7,10.8866,10.86,-0.2,-0.2,,1576516
2013-03-18 00:00:00-05:00,9.8,10.796,10.76,-1.0,-1.0,,1576516
2013-03-19 00:00:00-05:00,10.5,10.5668,10.49,-0.1,0.0,,1576516
2013-03-20 00:00:00-05:00,10.7,10.6208,10.69,0.1,0.0,,1576516
2013-03-21 00:00:00-05:00,10.5,10.915999999999999,10.85,-0.4,-0.4,,1576516
2013-03-22 00:00:00-05:00,10.4,10.956,11.14,-0.6,-0.7,,1576516
2013-03-23 00:00:00-05:00,10.8,11.002,11.14,-0.2,-0.3,,1576516
2013-03-24 00:00:00-05:00,10.9,11.0928,11.04,-0.2,-0.1,,1576516
2013-03-25 00:00:00-05:00,10.4,11.1264,11.05,-0.7,-0.7,,1576516
2013-03-26 00:00:00-05:00,11.1,11.309000000000001,11.63,-0.2,-0.5,,1576516
2013-03-27 00:00:00-05:00,11.0,11.092,11.04,-0.1,0.0,,1576516
2013-03-28 00:00:00-05:00,11.0,11.214,11.04,-0.2,0.0,,1576516
2013-03-29 00:00:00-05:00,11.4,11.352,11.35,0.0,0.1,,1576516
2013-03-30 00:00:00-05:00,11.6,10.7122,11.58,0.9,0.0,,1576516
2013-03-31 00:00:00-05:00,11.4,10.8892,11.25,0.5,0.2,,1576516
2013-04-01 00:00:00-05:00,11.4,11.434000000000001,11.42,0.0,0.0,,1576516
2013-04-02 00:00:00-05:00,10.9,11.704,11.75,-0.8,-0.9,,1576516
2013-04-03 00:00:00-05:00,11.0,11.802,12.01,-0.8,-1.0,,1576516
2013-04-04 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
2013-04-05 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
2013-04-06 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
2013-04-07 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
2013-04-08 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
2013-04-09 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
2013-04-10 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
2013-04-11 00:00:00-05:00,,,,,,Not enough instantaneous values to compute the daily mean,1576516
