datetime,daily_SSC_Load,daily_count,site_no
2008-12-09 00:00:00-05:00,0.105,95,015765185
2008-12-10 00:00:00-05:00,0.642,96,015765185
2008-12-11 00:00:00-05:00,28.0,96,015765185
2008-12-12 00:00:00-05:00,20.5,95,015765185
2008-12-13 00:00:00-05:00,0.679,96,015765185
2008-12-14 00:00:00-05:00,0.381,96,015765185
2008-12-15 00:00:00-05:00,0.134,45,015765185
2008-12-16 00:00:00-05:00,,0,015765185
2008-12-17 00:00:00-05:00,,0,015765185
2008-12-18 00:00:00-05:00,,0,015765185
2008-12-19 00:00:00-05:00,,0,015765185
2008-12-20 00:00:00-05:00,,0,015765185
2008-12-21 00:00:00-05:00,,0,015765185
2008-12-22 00:00:00-05:00,,0,015765185
2008-12-23 00:00:00-05:00,,0,015765185
2008-12-24 00:00:00-05:00,,0,015765185
2008-12-25 00:00:00-05:00,,0,015765185
2008-12-26 00:00:00-05:00,,0,015765185
2008-12-27 00:00:00-05:00,,0,015765185
2008-12-28 00:00:00-05:00,,0,015765185
2008-12-29 00:00:00-05:00,,0,015765185
2008-12-30 00:00:00-05:00,,0,015765185
2008-12-31 00:00:00-05:00,,0,015765185
2009-01-01 00:00:00-05:00,,0,015765185
2009-01-02 00:00:00-05:00,,0,015765185
2009-01-03 00:00:00-05:00,,0,015765185
2009-01-04 00:00:00-05:00,,0,015765185
2009-01-05 00:00:00-05:00,,0,015765185
2009-01-06 00:00:00-05:00,,0,015765185
2009-01-07 00:00:00-05:00,,0,015765185
2009-01-08 00:00:00-05:00,,0,015765185
2009-01-09 00:00:00-05:00,,0,015765185
2009-01-10 00:00:00-05:00,,0,015765185
2009-01-11 00:00:00-05:00,,0,015765185
2009-01-12 00:00:00-05:00,,0,015765185
2009-01-13 00:00:00-05:00,,0,015765185
2009-01-14 00:00:00-05:00,,0,015765185
2009-01-15 00:00:00-05:00,,0,015765185
2009-01-16 00:00:00-05:00,,0,015765185
2009-01-17 00:00:00-05:00,,0,015765185
2009-01-18 00:00:00-05:00,,0,015765185
2009-01-19 00:00:00-05:00,,0,015765185
2009-01-20 00:00:00-05:00,,0,015765185
2009-01-21 00:00:00-05:00,,0,015765185
2009-01-22 00:00:00-05:00,,0,015765185
2009-01-23 00:00:00-05:00,,0,015765185
2009-01-24 00:00:00-05:00,,0,015765185
2009-01-25 00:00:00-05:00,,0,015765185
2009-01-26 00:00:00-05:00,,0,015765185
2009-01-27 00:00:00-05:00,,0,015765185
2009-01-28 00:00:00-05:00,,0,015765185
2009-01-29 00:00:00-05:00,,0,015765185
2009-01-30 00:00:00-05:00,,0,015765185
2009-01-31 00:00:00-05:00,,0,015765185
2009-02-01 00:00:00-05:00,,0,015765185
2009-02-02 00:00:00-05:00,,0,015765185
2009-02-03 00:00:00-05:00,,0,015765185
2009-02-04 00:00:00-05:00,,0,015765185
2009-02-05 00:00:00-05:00,,0,015765185
2009-02-06 00:00:00-05:00,,0,015765185
2009-02-07 00:00:00-05:00,,0,015765185
2009-02-08 00:00:00-05:00,,0,015765185
2009-02-09 00:00:00-05:00,,0,015765185
2009-02-10 00:00:00-05:00,,0,015765185
2009-02-11 00:00:00-05:00,,0,015765185
2009-02-12 00:00:00-05:00,0.26,96,015765185
2009-02-13 00:00:00-05:00,0.228,96,015765185
2009-02-14 00:00:00-05:00,0.226,96,015765185
2009-02-15 00:00:00-05:00,0.226,96,015765185
2009-02-16 00:00:00-05:00,0.21100000000000002,96,015765185
2009-02-17 00:00:00-05:00,0.20800000000000002,96,015765185
2009-02-18 00:00:00-05:00,0.34,96,015765185
2009-02-19 00:00:00-05:00,0.266,96,015765185
2009-02-20 00:00:00-05:00,0.203,96,015765185
2009-02-21 00:00:00-05:00,0.19699999999999998,96,015765185
2009-02-22 00:00:00-05:00,0.188,96,015765185
2009-02-23 00:00:00-05:00,0.179,96,015765185
2009-02-24 00:00:00-05:00,0.24600000000000002,96,015765185
2009-02-25 00:00:00-05:00,0.20800000000000002,96,015765185
2009-02-26 00:00:00-05:00,,0,015765185
2009-02-27 00:00:00-05:00,,0,015765185
2009-02-28 00:00:00-05:00,,0,015765185
2009-03-01 00:00:00-05:00,,0,015765185
2009-03-02 00:00:00-05:00,,0,015765185
2009-03-03 00:00:00-05:00,,0,015765185
2009-03-04 00:00:00-05:00,,0,015765185
2009-03-05 00:00:00-05:00,,0,015765185
2009-03-06 00:00:00-05:00,,0,015765185
2009-03-07 00:00:00-05:00,,0,015765185
2009-03-08 00:00:00-05:00,,0,015765185
2009-03-09 00:00:00-05:00,,0,015765185
2009-03-10 00:00:00-05:00,,0,015765185
2009-03-11 00:00:00-05:00,,0,015765185
2009-03-12 00:00:00-05:00,,0,015765185
2009-03-13 00:00:00-05:00,,0,015765185
2009-03-14 00:00:00-05:00,,0,015765185
2009-03-15 00:00:00-05:00,,0,015765185
2009-03-16 00:00:00-05:00,,0,015765185
2009-03-17 00:00:00-05:00,,0,015765185
2009-03-18 00:00:00-05:00,,0,015765185
2009-03-19 00:00:00-05:00,,0,015765185
2009-03-20 00:00:00-05:00,,0,015765185
2009-03-21 00:00:00-05:00,,0,015765185
2009-03-22 00:00:00-05:00,,0,015765185
2009-03-23 00:00:00-05:00,,0,015765185
2009-03-24 00:00:00-05:00,,0,015765185
2009-03-25 00:00:00-05:00,,0,015765185
2009-03-26 00:00:00-05:00,0.687,29,015765185
2009-03-27 00:00:00-05:00,0.00243,1,015765185
2009-03-28 00:00:00-05:00,1.23,51,015765185
2009-03-29 00:00:00-05:00,1.19,64,015765185
2009-03-30 00:00:00-05:00,0.0269,11,015765185
2009-03-31 00:00:00-05:00,,0,015765185
2009-04-01 00:00:00-05:00,,0,015765185
2009-04-02 00:00:00-05:00,,0,015765185
2009-04-03 00:00:00-05:00,15.0,79,015765185
2009-04-04 00:00:00-05:00,0.499,96,015765185
2009-04-05 00:00:00-05:00,0.205,94,015765185
2009-04-06 00:00:00-05:00,0.184,96,015765185
2009-04-07 00:00:00-05:00,0.0957,70,015765185
2009-04-08 00:00:00-05:00,,0,015765185
2009-04-09 00:00:00-05:00,,0,015765185
2009-04-10 00:00:00-05:00,,0,015765185
2009-04-11 00:00:00-05:00,1.13,71,015765185
2009-04-12 00:00:00-05:00,0.152,96,015765185
2009-04-13 00:00:00-05:00,0.08900000000000001,41,015765185
2009-04-14 00:00:00-05:00,1.39,96,015765185
2009-04-15 00:00:00-05:00,1.5,96,015765185
2009-04-16 00:00:00-05:00,0.314,96,015765185
2009-04-17 00:00:00-05:00,0.193,96,015765185
2009-04-18 00:00:00-05:00,0.153,94,015765185
2009-04-19 00:00:00-05:00,0.141,96,015765185
2009-04-20 00:00:00-05:00,1.15,96,015765185
2009-04-21 00:00:00-05:00,3.67,96,015765185
2009-04-22 00:00:00-05:00,0.319,96,015765185
2009-04-23 00:00:00-05:00,0.20800000000000002,96,015765185
2009-04-24 00:00:00-05:00,0.16899999999999998,96,015765185
2009-04-25 00:00:00-05:00,0.153,96,015765185
2009-04-26 00:00:00-05:00,0.157,93,015765185
2009-04-27 00:00:00-05:00,0.134,96,015765185
2009-04-28 00:00:00-05:00,0.11900000000000001,96,015765185
2009-04-29 00:00:00-05:00,0.115,96,015765185
2009-04-30 00:00:00-05:00,0.11599999999999999,96,015765185
2009-05-01 00:00:00-05:00,0.479,96,015765185
2009-05-02 00:00:00-05:00,0.484,96,015765185
2009-05-03 00:00:00-05:00,0.29100000000000004,96,015765185
2009-05-04 00:00:00-05:00,5.5,96,015765185
2009-05-05 00:00:00-05:00,0.628,96,015765185
2009-05-06 00:00:00-05:00,1.85,96,015765185
2009-05-07 00:00:00-05:00,2.05,96,015765185
2009-05-08 00:00:00-05:00,0.26899999999999996,96,015765185
2009-05-09 00:00:00-05:00,0.201,96,015765185
2009-05-10 00:00:00-05:00,0.17,96,015765185
2009-05-11 00:00:00-05:00,0.153,96,015765185
2009-05-12 00:00:00-05:00,0.14800000000000002,95,015765185
2009-05-13 00:00:00-05:00,0.127,96,015765185
2009-05-14 00:00:00-05:00,3.52,96,015765185
2009-05-15 00:00:00-05:00,0.804,95,015765185
2009-05-16 00:00:00-05:00,0.436,96,015765185
2009-05-17 00:00:00-05:00,0.34299999999999997,96,015765185
2009-05-18 00:00:00-05:00,0.14,96,015765185
2009-05-19 00:00:00-05:00,0.121,96,015765185
2009-05-20 00:00:00-05:00,0.11900000000000001,96,015765185
2009-05-21 00:00:00-05:00,0.12,96,015765185
2009-05-22 00:00:00-05:00,0.11199999999999999,95,015765185
2009-05-23 00:00:00-05:00,0.11599999999999999,95,015765185
2009-05-24 00:00:00-05:00,0.141,96,015765185
2009-05-25 00:00:00-05:00,0.12300000000000001,95,015765185
2009-05-26 00:00:00-05:00,0.38799999999999996,96,015765185
2009-05-27 00:00:00-05:00,0.0653,57,015765185
2009-05-28 00:00:00-05:00,0.0166,10,015765185
2009-05-29 00:00:00-05:00,7.04,96,015765185
2009-05-30 00:00:00-05:00,0.162,96,015765185
2009-05-31 00:00:00-05:00,0.0624,54,015765185
2009-06-01 00:00:00-05:00,,0,015765185
2009-06-02 00:00:00-05:00,1.58,40,015765185
2009-06-03 00:00:00-05:00,2.1,96,015765185
2009-06-04 00:00:00-05:00,1.49,95,015765185
2009-06-05 00:00:00-05:00,2.87,96,015765185
2009-06-06 00:00:00-05:00,0.36200000000000004,96,015765185
2009-06-07 00:00:00-05:00,0.195,96,015765185
2009-06-08 00:00:00-05:00,0.16399999999999998,96,015765185
2009-06-09 00:00:00-05:00,0.185,96,015765185
2009-06-10 00:00:00-05:00,0.156,88,015765185
2009-06-11 00:00:00-05:00,1.69,96,015765185
2009-06-12 00:00:00-05:00,0.14800000000000002,96,015765185
2009-06-13 00:00:00-05:00,0.237,95,015765185
2009-06-14 00:00:00-05:00,0.498,96,015765185
2009-06-15 00:00:00-05:00,0.0851,73,015765185
2009-06-16 00:00:00-05:00,0.0937,93,015765185
2009-06-17 00:00:00-05:00,0.45299999999999996,79,015765185
2009-06-18 00:00:00-05:00,2.91,96,015765185
2009-06-19 00:00:00-05:00,0.191,96,015765185
2009-06-20 00:00:00-05:00,16.6,96,015765185
2009-06-21 00:00:00-05:00,0.325,96,015765185
2009-06-22 00:00:00-05:00,0.19699999999999998,96,015765185
2009-06-23 00:00:00-05:00,0.221,93,015765185
2009-06-24 00:00:00-05:00,0.0871,64,015765185
2009-06-25 00:00:00-05:00,0.0429,38,015765185
2009-06-26 00:00:00-05:00,0.007659999999999999,8,015765185
2009-06-27 00:00:00-05:00,,0,015765185
2009-06-28 00:00:00-05:00,0.0132,9,015765185
2009-06-29 00:00:00-05:00,,0,015765185
2009-06-30 00:00:00-05:00,,0,015765185
2009-07-01 00:00:00-05:00,0.233,6,015765185
2009-07-02 00:00:00-05:00,0.162,26,015765185
2009-07-03 00:00:00-05:00,,0,015765185
2009-07-04 00:00:00-05:00,,0,015765185
2009-07-05 00:00:00-05:00,,0,015765185
2009-07-06 00:00:00-05:00,,0,015765185
2009-07-07 00:00:00-05:00,,0,015765185
2009-07-08 00:00:00-05:00,,0,015765185
2009-07-09 00:00:00-05:00,,0,015765185
2009-07-10 00:00:00-05:00,,0,015765185
2009-07-11 00:00:00-05:00,,0,015765185
2009-07-12 00:00:00-05:00,,0,015765185
2009-07-13 00:00:00-05:00,,0,015765185
2009-07-14 00:00:00-05:00,,0,015765185
2009-07-15 00:00:00-05:00,,0,015765185
2009-07-16 00:00:00-05:00,,0,015765185
2009-07-17 00:00:00-05:00,0.11199999999999999,15,015765185
2009-07-18 00:00:00-05:00,,0,015765185
2009-07-19 00:00:00-05:00,,0,015765185
2009-07-20 00:00:00-05:00,,0,015765185
2009-07-21 00:00:00-05:00,,0,015765185
2009-07-22 00:00:00-05:00,,0,015765185
2009-07-23 00:00:00-05:00,0.0153,6,015765185
2009-07-24 00:00:00-05:00,2.65,39,015765185
2009-07-25 00:00:00-05:00,,0,015765185
2009-07-26 00:00:00-05:00,0.0311,14,015765185
2009-07-27 00:00:00-05:00,0.00598,3,015765185
2009-07-28 00:00:00-05:00,,0,015765185
2009-07-29 00:00:00-05:00,,0,015765185
2009-07-30 00:00:00-05:00,0.0097,4,015765185
2009-07-31 00:00:00-05:00,0.302,14,015765185
2009-08-01 00:00:00-05:00,0.188,11,015765185
2009-08-02 00:00:00-05:00,4.2,44,015765185
2009-08-03 00:00:00-05:00,,0,015765185
2009-08-04 00:00:00-05:00,,0,015765185
2009-08-05 00:00:00-05:00,,0,015765185
2009-08-06 00:00:00-05:00,,0,015765185
2009-08-07 00:00:00-05:00,,0,015765185
2009-08-08 00:00:00-05:00,,0,015765185
2009-08-09 00:00:00-05:00,1.11,34,015765185
2009-08-10 00:00:00-05:00,,0,015765185
2009-08-11 00:00:00-05:00,,0,015765185
2009-08-12 00:00:00-05:00,8.21,30,015765185
2009-08-13 00:00:00-05:00,14.3,80,015765185
2009-08-14 00:00:00-05:00,,0,015765185
2009-08-15 00:00:00-05:00,,0,015765185
2009-08-16 00:00:00-05:00,,0,015765185
2009-08-17 00:00:00-05:00,,0,015765185
2009-08-18 00:00:00-05:00,0.992,19,015765185
2009-08-19 00:00:00-05:00,0.00237,2,015765185
2009-08-20 00:00:00-05:00,0.0131,5,015765185
2009-08-21 00:00:00-05:00,0.0049,4,015765185
2009-08-22 00:00:00-05:00,0.591,27,015765185
2009-08-23 00:00:00-05:00,0.0312,11,015765185
2009-08-24 00:00:00-05:00,,0,015765185
2009-08-25 00:00:00-05:00,,0,015765185
2009-08-26 00:00:00-05:00,,0,015765185
2009-08-27 00:00:00-05:00,,0,015765185
2009-08-28 00:00:00-05:00,30.9,32,015765185
2009-08-29 00:00:00-05:00,2.78,96,015765185
2009-08-30 00:00:00-05:00,0.243,94,015765185
2009-08-31 00:00:00-05:00,0.16,96,015765185
2009-09-01 00:00:00-05:00,0.139,94,015765185
2009-09-02 00:00:00-05:00,0.10800000000000001,96,015765185
2009-09-03 00:00:00-05:00,0.11900000000000001,94,015765185
2009-09-04 00:00:00-05:00,0.10300000000000001,78,015765185
2009-09-05 00:00:00-05:00,0.0874,81,015765185
2009-09-06 00:00:00-05:00,0.0394,36,015765185
2009-09-07 00:00:00-05:00,0.0212,18,015765185
2009-09-08 00:00:00-05:00,,0,015765185
2009-09-09 00:00:00-05:00,0.495,24,015765185
2009-09-10 00:00:00-05:00,0.10099999999999999,34,015765185
2009-09-11 00:00:00-05:00,30.0,83,015765185
2009-09-12 00:00:00-05:00,1.29,96,015765185
2009-09-13 00:00:00-05:00,0.35600000000000004,96,015765185
2009-09-14 00:00:00-05:00,0.217,96,015765185
2009-09-15 00:00:00-05:00,0.158,96,015765185
2009-09-16 00:00:00-05:00,0.155,95,015765185
2009-09-17 00:00:00-05:00,0.134,94,015765185
2009-09-18 00:00:00-05:00,0.0814,76,015765185
2009-09-19 00:00:00-05:00,0.0562,47,015765185
2009-09-20 00:00:00-05:00,0.043,34,015765185
2009-09-21 00:00:00-05:00,,0,015765185
2009-09-22 00:00:00-05:00,,0,015765185
2009-09-23 00:00:00-05:00,0.073,4,015765185
2009-09-24 00:00:00-05:00,0.23600000000000002,32,015765185
2009-09-25 00:00:00-05:00,,0,015765185
2009-09-26 00:00:00-05:00,0.365,20,015765185
2009-09-27 00:00:00-05:00,0.9690000000000001,96,015765185
2009-09-28 00:00:00-05:00,0.136,73,015765185
2009-09-29 00:00:00-05:00,0.00403,4,015765185
2009-09-30 00:00:00-05:00,0.0724,83,015765185
2009-10-01 00:00:00-05:00,0.0932,91,015765185
2009-10-02 00:00:00-05:00,0.00315,2,015765185
2009-10-03 00:00:00-05:00,0.0243,15,015765185
2009-10-04 00:00:00-05:00,,0,015765185
2009-10-05 00:00:00-05:00,,0,015765185
2009-10-06 00:00:00-05:00,0.0234,30,015765185
2009-10-07 00:00:00-05:00,,0,015765185
2009-10-08 00:00:00-05:00,,0,015765185
2009-10-09 00:00:00-05:00,0.159,24,015765185
2009-10-10 00:00:00-05:00,,0,015765185
2009-10-11 00:00:00-05:00,,0,015765185
2009-10-12 00:00:00-05:00,,0,015765185
2009-10-13 00:00:00-05:00,,0,015765185
2009-10-14 00:00:00-05:00,,0,015765185
2009-10-15 00:00:00-05:00,1.09,48,015765185
2009-10-16 00:00:00-05:00,1.23,96,015765185
2009-10-17 00:00:00-05:00,8.76,96,015765185
2009-10-18 00:00:00-05:00,4.26,95,015765185
2009-10-19 00:00:00-05:00,0.301,96,015765185
2009-10-20 00:00:00-05:00,0.19699999999999998,96,015765185
2009-10-21 00:00:00-05:00,0.14300000000000002,96,015765185
2009-10-22 00:00:00-05:00,0.13699999999999998,96,015765185
2009-10-23 00:00:00-05:00,0.73,96,015765185
2009-10-24 00:00:00-05:00,15.6,96,015765185
2009-10-25 00:00:00-05:00,0.239,95,015765185
2009-10-26 00:00:00-05:00,0.10099999999999999,72,015765185
2009-10-27 00:00:00-05:00,4.0,95,015765185
2009-10-28 00:00:00-05:00,11.1,96,015765185
2009-10-29 00:00:00-05:00,0.19899999999999998,96,015765185
2009-10-30 00:00:00-05:00,0.114,96,015765185
2009-10-31 00:00:00-05:00,0.11800000000000001,79,015765185
2009-11-01 00:00:00-05:00,0.893,96,015765185
2009-11-02 00:00:00-05:00,0.0819,83,015765185
2009-11-03 00:00:00-05:00,0.0212,25,015765185
2009-11-04 00:00:00-05:00,,0,015765185
2009-11-05 00:00:00-05:00,,0,015765185
2009-11-06 00:00:00-05:00,,0,015765185
2009-11-07 00:00:00-05:00,,0,015765185
2009-11-08 00:00:00-05:00,,0,015765185
2009-11-09 00:00:00-05:00,,0,015765185
2009-11-10 00:00:00-05:00,,0,015765185
2009-11-11 00:00:00-05:00,0.0017100000000000001,3,015765185
2009-11-12 00:00:00-05:00,,0,015765185
2009-11-13 00:00:00-05:00,,0,015765185
2009-11-14 00:00:00-05:00,,0,015765185
2009-11-15 00:00:00-05:00,,0,015765185
2009-11-16 00:00:00-05:00,,0,015765185
2009-11-17 00:00:00-05:00,,0,015765185
2009-11-18 00:00:00-05:00,,0,015765185
2009-11-19 00:00:00-05:00,0.00392,4,015765185
2009-11-20 00:00:00-05:00,2.98,70,015765185
2009-11-21 00:00:00-05:00,,0,015765185
2009-11-22 00:00:00-05:00,,0,015765185
2009-11-23 00:00:00-05:00,,0,015765185
2009-11-24 00:00:00-05:00,0.258,74,015765185
2009-11-25 00:00:00-05:00,0.0413,24,015765185
2009-11-26 00:00:00-05:00,,0,015765185
2009-11-27 00:00:00-05:00,,0,015765185
2009-11-28 00:00:00-05:00,,0,015765185
2009-11-29 00:00:00-05:00,,0,015765185
2009-11-30 00:00:00-05:00,0.0581,20,015765185
2009-12-01 00:00:00-05:00,,0,015765185
2009-12-02 00:00:00-05:00,1.51,31,015765185
2009-12-03 00:00:00-05:00,13.5,96,015765185
2009-12-04 00:00:00-05:00,0.122,72,015765185
2009-12-05 00:00:00-05:00,0.643,50,015765185
2009-12-06 00:00:00-05:00,0.19,93,015765185
2009-12-07 00:00:00-05:00,,0,015765185
2009-12-08 00:00:00-05:00,,0,015765185
2009-12-09 00:00:00-05:00,22.1,86,015765185
2009-12-10 00:00:00-05:00,0.426,81,015765185
2009-12-11 00:00:00-05:00,0.131,51,015765185
2009-12-12 00:00:00-05:00,0.184,87,015765185
2009-12-13 00:00:00-05:00,10.0,79,015765185
2009-12-14 00:00:00-05:00,0.46799999999999997,96,015765185
2009-12-15 00:00:00-05:00,0.22399999999999998,95,015765185
2009-12-16 00:00:00-05:00,0.198,96,015765185
2009-12-17 00:00:00-05:00,0.0692,35,015765185
2009-12-18 00:00:00-05:00,,0,015765185
2009-12-19 00:00:00-05:00,0.15,68,015765185
2009-12-20 00:00:00-05:00,0.0418,23,015765185
2009-12-21 00:00:00-05:00,,0,015765185
2009-12-22 00:00:00-05:00,0.102,25,015765185
2009-12-23 00:00:00-05:00,0.153,42,015765185
2009-12-24 00:00:00-05:00,,0,015765185
2009-12-25 00:00:00-05:00,0.8240000000000001,20,015765185
2009-12-26 00:00:00-05:00,24.2,96,015765185
2009-12-27 00:00:00-05:00,1.44,96,015765185
2009-12-28 00:00:00-05:00,0.313,96,015765185
2009-12-29 00:00:00-05:00,0.217,96,015765185
2009-12-30 00:00:00-05:00,0.188,96,015765185
2009-12-31 00:00:00-05:00,0.25,96,015765185
2010-01-01 00:00:00-05:00,0.46399999999999997,96,015765185
2010-01-02 00:00:00-05:00,0.191,96,015765185
2010-01-03 00:00:00-05:00,0.0487,26,015765185
2010-01-04 00:00:00-05:00,,0,015765185
2010-01-05 00:00:00-05:00,,0,015765185
2010-01-06 00:00:00-05:00,,0,015765185
2010-01-07 00:00:00-05:00,,0,015765185
2010-01-08 00:00:00-05:00,,0,015765185
2010-01-09 00:00:00-05:00,,0,015765185
2010-01-10 00:00:00-05:00,,0,015765185
2010-01-11 00:00:00-05:00,,0,015765185
2010-01-12 00:00:00-05:00,,0,015765185
2010-01-13 00:00:00-05:00,,0,015765185
2010-01-14 00:00:00-05:00,,0,015765185
2010-01-15 00:00:00-05:00,,0,015765185
2010-01-16 00:00:00-05:00,,0,015765185
2010-01-17 00:00:00-05:00,8.91,51,015765185
2010-01-18 00:00:00-05:00,0.748,96,015765185
2010-01-19 00:00:00-05:00,0.18,79,015765185
2010-01-20 00:00:00-05:00,,0,015765185
2010-01-21 00:00:00-05:00,,0,015765185
2010-01-22 00:00:00-05:00,,0,015765185
2010-01-23 00:00:00-05:00,,0,015765185
2010-01-24 00:00:00-05:00,,0,015765185
2010-01-25 00:00:00-05:00,35.1,91,015765185
2010-01-26 00:00:00-05:00,0.40399999999999997,96,015765185
2010-01-27 00:00:00-05:00,0.184,96,015765185
2010-01-28 00:00:00-05:00,0.124,67,015765185
2010-01-29 00:00:00-05:00,,0,015765185
2010-01-30 00:00:00-05:00,,0,015765185
2010-01-31 00:00:00-05:00,,0,015765185
2010-02-01 00:00:00-05:00,,0,015765185
2010-02-02 00:00:00-05:00,,0,015765185
2010-02-03 00:00:00-05:00,0.00713,4,015765185
2010-02-04 00:00:00-05:00,,0,015765185
2010-02-05 00:00:00-05:00,,0,015765185
2010-02-06 00:00:00-05:00,,0,015765185
2010-02-07 00:00:00-05:00,,0,015765185
2010-02-08 00:00:00-05:00,,0,015765185
2010-02-09 00:00:00-05:00,,0,015765185
2010-02-10 00:00:00-05:00,,0,015765185
2010-02-11 00:00:00-05:00,,0,015765185
2010-02-12 00:00:00-05:00,0.401,96,015765185
2010-02-13 00:00:00-05:00,0.16,55,015765185
2010-02-14 00:00:00-05:00,0.257,45,015765185
2010-02-15 00:00:00-05:00,0.28800000000000003,58,015765185
2010-02-16 00:00:00-05:00,0.389,91,015765185
2010-02-17 00:00:00-05:00,0.12300000000000001,60,015765185
2010-02-18 00:00:00-05:00,0.154,96,015765185
2010-02-19 00:00:00-05:00,0.153,88,015765185
2010-02-20 00:00:00-05:00,0.22699999999999998,89,015765185
2010-02-21 00:00:00-05:00,0.865,75,015765185
2010-02-22 00:00:00-05:00,1.02,96,015765185
2010-02-23 00:00:00-05:00,2.81,96,015765185
2010-02-24 00:00:00-05:00,1.53,96,015765185
2010-02-25 00:00:00-05:00,0.8340000000000001,95,015765185
2010-02-26 00:00:00-05:00,0.6920000000000001,96,015765185
2010-02-27 00:00:00-05:00,0.634,96,015765185
2010-02-28 00:00:00-05:00,0.7090000000000001,93,015765185
2010-03-01 00:00:00-05:00,1.33,92,015765185
2010-03-02 00:00:00-05:00,1.13,95,015765185
2010-03-03 00:00:00-05:00,1.89,93,015765185
2010-03-04 00:00:00-05:00,1.96,96,015765185
2010-03-05 00:00:00-05:00,2.51,94,015765185
2010-03-06 00:00:00-05:00,2.01,93,015765185
2010-03-07 00:00:00-05:00,4.51,93,015765185
2010-03-08 00:00:00-05:00,1.14,93,015765185
2010-03-09 00:00:00-05:00,0.8909999999999999,96,015765185
2010-03-10 00:00:00-05:00,0.528,96,015765185
2010-03-11 00:00:00-05:00,0.54,96,015765185
2010-03-12 00:00:00-05:00,1.52,96,015765185
2010-03-13 00:00:00-05:00,30.3,96,015765185
2010-03-14 00:00:00-05:00,3.35,96,015765185
2010-03-15 00:00:00-05:00,1.5,96,015765185
2010-03-16 00:00:00-05:00,0.9740000000000001,95,015765185
2010-03-17 00:00:00-05:00,0.884,95,015765185
